var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,Class
4312,-4.092,2.0115,4.5597,0.33364,0.33399,0.33397,0.66785,0.33329,0.33347,4
4313,-4.151,1.4851,4.4087,0.33327,0.33349,0.33357,0.66792,0.33324,0.33354,4
4314,-4.3811,1.3454,4.5830,0.33364,0.3336,0.33326,0.66721,0.33335,0.33338,4
4315,-4.3027,1.5825,4.5845,0.33345,0.33332,0.33339,0.66705,0.33349,0.33382,4
4316,-4.1526,1.9433,4.5848,0.33349,0.33302,0.33381,0.66796,0.33355,0.33362,4
4317,-4.2947,1.3592,4.5047,0.33371,0.33382,0.33351,0.66701,0.33374,0.333,4
4318,-4.5627,1.2789,4.7385,0.33342,0.333,0.33329,0.66734,0.33315,0.33389,4
4319,-4.0345,1.6096,4.3437,0.33352,0.33362,0.33365,0.66705,0.33353,0.33366,4
4320,-4.1412,1.6796,4.4688,0.33317,0.33372,0.33395,0.66774,0.33344,0.33356,4
4321,-4.4284,1.4153,4.6491,0.33337,0.33342,0.33364,0.66704,0.3332,0.33312,4
4322,-4.0991,1.9984,4.5603,0.33398,0.33323,0.33393,0.66706,0.33373,0.33347,4
4323,-4.4055,1.5704,4.6770,0.33397,0.33393,0.33363,0.66776,0.33371,0.33367,4
4324,-4.4636,1.5152,4.7138,0.33395,0.33305,0.33391,0.66748,0.33389,0.33396,4
4325,-4.7771,1.4555,4.9939,0.33392,0.3333,0.33309,0.66722,0.33355,0.33387,4
4326,-4.4028,1.5366,4.6632,0.3333,0.33395,0.33379,0.66767,0.33375,0.33352,4
4327,-4.5929,1.6394,4.8767,0.33352,0.33364,0.33367,0.66716,0.3331,0.3334,4
4328,-3.9769,1.8812,4.3994,0.33333,0.33382,0.33379,0.66736,0.3331,0.33394,4
4329,-4.4225,1.7858,4.7694,0.3336,0.33312,0.33371,0.66705,0.33345,0.33323,4
4330,-4.3634,1.5733,4.6384,0.33373,0.3335,0.33304,0.66747,0.33302,0.33316,4
4331,-4.2021,1.9445,4.6302,0.33319,0.33365,0.33344,0.66735,0.33305,0.33334,4
4332,-3.9884,2.082,4.4991,0.33357,0.33316,0.33348,0.66731,0.33353,0.33393,4
4333,-4.356,1.8573,4.7354,0.33306,0.33333,0.3331,0.66704,0.33338,0.3339,4
4334,-4.0142,2.0451,4.5051,0.33331,0.33367,0.33384,0.66788,0.33307,0.33315,4
4335,-4.1218,1.5839,4.4157,0.3335,0.33343,0.3338,0.66718,0.33312,0.33356,4
4336,-4.002,1.3934,4.2376,0.33389,0.33382,0.33355,0.66773,0.33373,0.33338,4
4337,-3.8383,1.715,4.2040,0.33387,0.33359,0.33386,0.66782,0.33356,0.33382,4
4338,-4.4027,2.2352,4.9376,0.33363,0.3334,0.33322,0.66718,0.33305,0.33334,4
4339,-4.6197,1.4569,4.8440,0.33371,0.33362,0.33335,0.66792,0.33352,0.33353,4
4340,-3.8259,2.4092,4.5213,0.33327,0.3339,0.33309,0.66703,0.33384,0.3331,4
4341,-4.6376,1.9719,5.0394,0.3335,0.33372,0.33377,0.66712,0.33379,0.33348,4
4342,-4.6206,1.8553,4.9792,0.33391,0.33376,0.33367,0.66753,0.33394,0.33306,4
4343,-3.9267,1.544,4.2193,0.33323,0.33332,0.33375,0.66706,0.33351,0.33394,4
4344,-4.6849,1.5854,4.9459,0.33342,0.3336,0.33347,0.66786,0.33376,0.33369,4
4345,-4.0939,2.2799,4.6859,0.3331,0.33323,0.33324,0.66742,0.33356,0.3337,4
4346,-4.5785,2.2806,5.1151,0.3336,0.33381,0.33329,0.66785,0.33386,0.33318,4
4347,-3.9656,2.4721,4.6730,0.33359,0.33323,0.33384,0.66743,0.3334,0.33351,4
4348,-4.0684,1.8217,4.4576,0.33391,0.33372,0.33328,0.667,0.33374,0.33302,4
4349,-3.8155,1.6028,4.1385,0.33335,0.3332,0.3339,0.66735,0.33335,0.33307,4
4350,-4.3119,2.2024,4.8418,0.33398,0.33356,0.33365,0.66724,0.33388,0.33344,4
4351,-3.8801,1.766,4.2631,0.33312,0.3334,0.33312,0.66799,0.33329,0.33362,4
4352,-3.7365,2.311,4.3934,0.33312,0.33364,0.3333,0.66782,0.33376,0.334,4
4353,-4.3877,1.8454,4.7600,0.33357,0.33374,0.33336,0.66744,0.33355,0.3332,4
4354,-4.1769,2.1889,4.7157,0.33341,0.33306,0.3338,0.66784,0.3333,0.33338,4
4355,-3.6729,2.3286,4.3489,0.33305,0.33305,0.33301,0.66749,0.33388,0.33374,4
4356,-4.4491,1.6168,4.7338,0.33312,0.33347,0.3335,0.66736,0.33341,0.33345,4
4357,-3.7808,2.1281,4.3386,0.33368,0.3337,0.33348,0.6673,0.33354,0.33336,4
4358,-3.8059,2.4113,4.5055,0.33374,0.33385,0.33346,0.66789,0.33338,0.33309,4
4359,-4.3174,2.0089,4.7619,0.33355,0.33397,0.33393,0.66751,0.33397,0.33335,4
4360,-3.7936,2.4236,4.5017,0.33339,0.33332,0.33371,0.66724,0.33332,0.33302,4
4361,-3.6873,2.2279,4.3081,0.33366,0.33397,0.33321,0.66711,0.33352,0.33315,4
4362,-3.6583,2.1838,4.2605,0.33365,0.33337,0.3339,0.66771,0.33322,0.33395,4
4363,-3.9739,2.2357,4.5596,0.33367,0.33393,0.33343,0.66766,0.334,0.33389,4
4364,-4.3844,2.5282,5.0611,0.33374,0.334,0.33347,0.6671,0.33317,0.33396,4
4365,-4.4075,2.0203,4.8485,0.33322,0.33362,0.33381,0.6679,0.33347,0.3338,4
4366,-3.8736,1.9699,4.3457,0.33378,0.3331,0.33327,0.6677,0.33325,0.33338,4
4367,-3.7704,2.0319,4.2831,0.33385,0.33392,0.33389,0.6672,0.33319,0.33309,4
4368,-4.107,2.6645,4.8956,0.33345,0.33316,0.3336,0.66704,0.33389,0.33362,4
4369,-4.0667,1.7556,4.4295,0.33392,0.33315,0.33312,0.66709,0.33372,0.33346,4
4370,-4.168,1.9823,4.6154,0.33356,0.33328,0.33326,0.66745,0.33378,0.33357,4
4371,-3.7102,2.7082,4.5935,0.33324,0.33358,0.333,0.6671,0.33344,0.33316,4
4372,-3.5199,2.082,4.0896,0.33323,0.33304,0.33395,0.66787,0.33387,0.33332,4
4373,-3.9188,2.3473,4.5680,0.33358,0.33385,0.33399,0.6675,0.33352,0.33394,4
4374,-4.4395,2.2527,4.9783,0.33326,0.33311,0.33361,0.66795,0.33384,0.33388,4
4375,-4.0047,2.6173,4.7841,0.33357,0.33334,0.33395,0.66712,0.33316,0.33395,4
4376,-3.5389,2.5601,4.3678,0.33352,0.33388,0.33303,0.66765,0.33305,0.33314,4
4377,-4.1299,1.997,4.5874,0.33373,0.33324,0.3336,0.66777,0.33398,0.33372,4
4378,-4.076,1.9453,4.5164,0.33398,0.33353,0.33373,0.66763,0.33375,0.33353,4
4379,-3.7382,2.3078,4.3932,0.3334,0.33344,0.33356,0.66755,0.33396,0.33316,4
4380,-4.2814,1.9248,4.6942,0.33302,0.33361,0.33334,0.66774,0.33393,0.33385,4
4381,-4.0266,2.7524,4.8774,0.33374,0.33346,0.33362,0.66748,0.33343,0.33343,4
4382,-3.8374,2.0695,4.3599,0.33374,0.334,0.3338,0.66791,0.33337,0.3334,4
4383,-3.7046,2.1997,4.3084,0.33333,0.33359,0.33305,0.66715,0.33376,0.33393,4
4384,-3.6865,2.2469,4.3173,0.33307,0.33313,0.3339,0.6674,0.33365,0.33301,4
4385,-3.5382,2.4209,4.2871,0.33305,0.33312,0.33305,0.66701,0.33357,0.33319,4
4386,-3.7444,2.203,4.3444,0.33337,0.33304,0.33392,0.66734,0.33365,0.3336,4
4387,-4.0481,2.5556,4.7873,0.33343,0.33342,0.33309,0.66732,0.33339,0.33312,4
4388,-3.6644,2.6859,4.5433,0.33327,0.33314,0.33354,0.66736,0.3335,0.33392,4
4389,-3.8728,2.3828,4.5471,0.33379,0.33333,0.33389,0.66799,0.33301,0.33337,4
4390,-3.9045,2.6959,4.7448,0.33342,0.33358,0.33357,0.66749,0.33389,0.33379,4
4391,-3.5817,2.4492,4.3390,0.3335,0.33338,0.33333,0.66791,0.33385,0.33365,4
4392,-4.3266,2.1334,4.8240,0.33396,0.33312,0.33333,0.66719,0.33343,0.33334,4
4393,-4.1943,2.8606,5.0769,0.33342,0.33353,0.33371,0.66706,0.33322,0.33335,4
4394,-4.2134,2.2956,4.7982,0.33346,0.33396,0.33305,0.66781,0.33366,0.33305,4
4395,-4.2748,2.0629,4.7465,0.33331,0.33376,0.33347,0.66734,0.33343,0.33332,4
4396,-3.8416,2.8708,4.7958,0.33398,0.33318,0.33376,0.66764,0.33377,0.33391,4
4397,-3.4419,2.1767,4.0724,0.33378,0.33329,0.3335,0.66746,0.33383,0.33388,4
4398,-3.9447,3.0525,4.9878,0.33326,0.33374,0.33369,0.66764,0.33365,0.33345,4
4399,-3.6794,2.4853,4.4401,0.33327,0.33368,0.33384,0.66706,0.33335,0.3338,4
4400,-3.6622,2.6904,4.5442,0.33346,0.33351,0.33311,0.6677,0.33326,0.33307,4
4401,-3.3901,2.993,4.5223,0.33388,0.33399,0.33304,0.66767,0.33328,0.33375,4
4402,-4.1814,2.3538,4.7984,0.33342,0.33345,0.33394,0.66746,0.33317,0.334,4
4403,-4.121,2.3346,4.7363,0.33348,0.33392,0.33318,0.66761,0.33385,0.33311,4
4404,-3.3375,2.1442,3.9669,0.33385,0.33368,0.33344,0.6678,0.33386,0.33316,4
4405,-3.5156,2.8089,4.4999,0.3339,0.33399,0.33394,0.66732,0.33319,0.33304,4
4406,-3.6085,2.8084,4.5726,0.334,0.33341,0.33392,0.66778,0.33306,0.33308,4
4407,-3.9928,2.3857,4.6512,0.33314,0.33376,0.33315,0.66722,0.33339,0.33311,4
4408,-3.4664,2.6087,4.3383,0.33395,0.33303,0.33338,0.66767,0.33309,0.333,4
4409,-3.8054,2.9045,4.7872,0.33327,0.33397,0.33368,0.6679,0.33347,0.33329,4
4410,-3.2867,2.6438,4.2181,0.33389,0.3339,0.33312,0.66707,0.33363,0.33305,4
4411,-3.6589,2.3333,4.3396,0.33344,0.3333,0.33388,0.66763,0.33362,0.33377,4
4412,-3.3095,2.7597,4.3091,0.33351,0.33301,0.33309,0.66787,0.33372,0.33398,4
4413,-3.8376,2.6691,4.6745,0.33365,0.33381,0.33307,0.66793,0.33302,0.33339,4
4414,-3.6746,2.5931,4.4974,0.33363,0.33379,0.33388,0.6677,0.33377,0.3337,4
4415,-3.9264,3.1197,5.0149,0.33352,0.33322,0.33302,0.66739,0.33379,0.3335,4
4416,-3.6606,3.064,4.7737,0.33334,0.33389,0.33382,0.66752,0.33308,0.33392,4
4417,-3.6727,2.6972,4.5567,0.33342,0.33357,0.33315,0.66782,0.33393,0.33352,4
4418,-3.3916,2.3289,4.1142,0.33388,0.33302,0.33328,0.66789,0.33349,0.33308,4
4419,-3.4167,2.6873,4.3469,0.33383,0.33353,0.33315,0.66702,0.33381,0.33384,4
4420,-3.4345,3.03,4.5800,0.33357,0.33341,0.33358,0.66773,0.33309,0.33312,4
4421,-3.1898,3.0188,4.3918,0.33369,0.33381,0.33365,0.66787,0.33356,0.33361,4
4422,-3.2774,2.4576,4.0965,0.33352,0.33327,0.33377,0.66788,0.33344,0.33367,4
4423,-3.64,2.6062,4.4768,0.3332,0.33304,0.3331,0.66787,0.33351,0.33384,4
4424,-3.4466,2.7034,4.3803,0.33364,0.33371,0.33303,0.66709,0.33345,0.33372,4
4425,-3.9515,2.741,4.8091,0.33361,0.33309,0.33388,0.66796,0.33378,0.3339,4
4426,-3.9276,2.8888,4.8756,0.33331,0.33362,0.3334,0.66775,0.33367,0.33349,4
4427,-3.5216,3.3402,4.8537,0.33375,0.33378,0.33394,0.66783,0.33346,0.33307,4
4428,-3.9547,3.1756,5.0719,0.33389,0.33347,0.33355,0.66721,0.33394,0.33334,4
4429,-3.1907,2.6152,4.1255,0.33394,0.33356,0.33393,0.66784,0.33304,0.33321,4
4430,-3.8077,2.6985,4.6670,0.33325,0.33304,0.33332,0.66753,0.33366,0.33326,4
4431,-3.2979,2.8382,4.3510,0.33372,0.33388,0.33339,0.66788,0.33398,0.3339,4
4432,-3.7231,3.4133,5.0509,0.33363,0.3335,0.33356,0.66759,0.33309,0.33396,4
4433,-3.2821,2.6784,4.2363,0.33384,0.33359,0.33337,0.66704,0.33387,0.3333,4
4434,-3.5487,2.5848,4.3903,0.33384,0.33351,0.33353,0.66708,0.33354,0.33351,4
4435,-3.2527,2.6715,4.2092,0.33382,0.3333,0.33391,0.66779,0.33352,0.3337,4
4436,-3.8782,2.9478,4.8713,0.33324,0.33387,0.3336,0.66736,0.33385,0.33341,4
4437,-3.4004,2.95,4.5017,0.33391,0.3331,0.33312,0.66726,0.33363,0.33319,4
4438,-3.5721,2.8093,4.5445,0.33345,0.33341,0.33323,0.66781,0.33321,0.33321,4
4439,-3.6537,2.7446,4.5697,0.33352,0.33337,0.33355,0.66793,0.33366,0.33306,4
4440,-3.8657,3.1728,5.0010,0.33319,0.33318,0.33304,0.66721,0.33301,0.33302,4
4441,-3.8453,2.7351,4.7188,0.33324,0.33363,0.33335,0.66778,0.33367,0.33348,4
4442,-3.7269,2.6662,4.5824,0.33348,0.33351,0.33321,0.66763,0.33355,0.33393,4
4443,-3.0376,3.2623,4.4575,0.3337,0.33363,0.33311,0.66794,0.33379,0.33305,4
4444,-3.1496,2.9623,4.3238,0.33358,0.33397,0.33341,0.66762,0.33376,0.33301,4
4445,-3.0578,2.8069,4.1508,0.33312,0.33321,0.33386,0.6677,0.3339,0.33309,4
4446,-3.8075,3.14,4.9352,0.333,0.3335,0.33324,0.66766,0.33393,0.33313,4
4447,-3.4908,2.9962,4.6003,0.3337,0.33369,0.3335,0.66725,0.3332,0.33324,4
4448,-3.217,3.3859,4.6705,0.33398,0.33375,0.33348,0.66709,0.33331,0.33383,4
4449,-3.1405,2.7667,4.1854,0.33394,0.33306,0.33342,0.66754,0.33322,0.33375,4
4450,-3.6115,3.1099,4.7660,0.3337,0.33362,0.33391,0.66767,0.33311,0.3332,4
4451,-3.8182,2.8257,4.7501,0.3337,0.3332,0.33321,0.66739,0.33372,0.33312,4
4452,-3.4919,3.4542,4.9117,0.33388,0.33346,0.33316,0.66705,0.3332,0.33328,4
4453,-3.3899,3.4481,4.8354,0.33379,0.33335,0.33302,0.66764,0.33344,0.33354,4
4454,-3.8097,3.1111,4.9186,0.33366,0.33321,0.33393,0.6678,0.33367,0.33346,4
4455,-3.1117,3.4855,4.6724,0.33315,0.33388,0.3338,0.66786,0.33309,0.33394,4
4456,-3.6387,2.7579,4.5658,0.33328,0.33325,0.33308,0.66762,0.33369,0.33371,4
4457,-3.0641,3.5641,4.7002,0.33345,0.33302,0.33304,0.66721,0.3335,0.33386,4
4458,-2.9344,3.2988,4.4151,0.33365,0.33351,0.33363,0.66723,0.33319,0.33381,4
4459,-3.0603,2.8573,4.1868,0.33377,0.33386,0.3332,0.66762,0.33386,0.33317,4
4460,-3.4973,2.8944,4.5397,0.33367,0.33396,0.33379,0.66776,0.33317,0.33379,4
4461,-2.835,3.4414,4.4588,0.33357,0.33389,0.33377,0.6678,0.33331,0.33312,4
4462,-2.862,2.9941,4.1419,0.33354,0.33396,0.3331,0.66777,0.33365,0.33342,4
4463,-3.2668,3.166,4.5492,0.33382,0.33365,0.33393,0.66768,0.33362,0.33353,4
4464,-3.4222,3.3088,4.7602,0.33302,0.3339,0.3332,0.66789,0.33399,0.33396,4
4465,-3.5173,3.0654,4.6656,0.33364,0.33328,0.33397,0.66798,0.33328,0.33326,4
4466,-3.6677,2.8486,4.6440,0.33379,0.33367,0.33362,0.66726,0.33314,0.33325,4
4467,-3.3334,2.8954,4.4153,0.33378,0.33358,0.33374,0.66732,0.33389,0.33317,4
4468,-3.4597,2.8271,4.4679,0.33376,0.33354,0.33394,0.66703,0.33339,0.33362,4
4469,-2.8777,2.8697,4.0640,0.33327,0.33341,0.334,0.66783,0.33386,0.33399,4
4470,-3.2647,2.8426,4.3288,0.33372,0.33318,0.33344,0.66714,0.33382,0.33306,4
4471,-3.4279,3.6514,5.0083,0.33324,0.3336,0.33309,0.66775,0.33311,0.33341,4
4472,-3.1052,3.4894,4.6710,0.33357,0.333,0.33328,0.66752,0.33364,0.33394,4
4473,-3.1243,3.0196,4.3450,0.33313,0.3331,0.33335,0.66705,0.33352,0.33311,4
4474,-2.965,3.0269,4.2371,0.33369,0.33377,0.33321,0.66751,0.33349,0.33352,4
4475,-2.7782,2.9859,4.0785,0.33357,0.3333,0.33334,0.66766,0.33346,0.33391,4
4476,-3.1094,3.0216,4.3357,0.33364,0.33307,0.33325,0.6671,0.33354,0.33387,4
4477,-3.3335,3.4756,4.8158,0.33354,0.33344,0.33395,0.66748,0.3338,0.33305,4
4478,-3.1856,3.2187,4.5286,0.33328,0.33353,0.33337,0.66728,0.33381,0.33394,4
4479,-3.1764,3.0093,4.3755,0.33382,0.33338,0.33319,0.66707,0.33367,0.33374,4
4480,-2.6373,3.6016,4.4640,0.33386,0.33394,0.33331,0.66776,0.33398,0.33364,4
4481,-2.9885,3.2168,4.3908,0.33394,0.33351,0.33361,0.66786,0.33392,0.33322,4
4482,-3.1535,3.7762,4.9198,0.33324,0.33337,0.33359,0.66732,0.33382,0.33361,4
4483,-3.0256,3.17,4.3821,0.3334,0.33341,0.33388,0.6677,0.33379,0.33374,4
4484,-2.6343,3.6677,4.5157,0.33354,0.33392,0.33392,0.66767,0.33381,0.33345,4
4485,-3.2272,3.4426,4.7187,0.33335,0.33376,0.33304,0.66799,0.33304,0.33331,4
4486,-3.1434,3.3386,4.5855,0.33353,0.33364,0.3333,0.66793,0.33392,0.33339,4
4487,-3.4396,3.4094,4.8430,0.33335,0.33389,0.3337,0.66729,0.33302,0.33338,4
4488,-3.4062,3.4252,4.8305,0.3335,0.33334,0.33379,0.66797,0.33323,0.33306,4
4489,-3.4696,3.0646,4.6292,0.33379,0.33327,0.33386,0.66777,0.33395,0.33393,4
4490,-2.5344,3.9186,4.6668,0.33385,0.33397,0.3331,0.66723,0.33347,0.33333,4
4491,-3.1447,3.1078,4.4213,0.33341,0.3332,0.33352,0.66709,0.33318,0.33395,4
4492,-2.8417,2.9838,4.1205,0.334,0.33377,0.33396,0.66708,0.33352,0.33338,4
4493,-2.9966,2.9858,4.2302,0.33301,0.33344,0.33359,0.66792,0.33363,0.33396,4
4494,-2.981,2.9489,4.1931,0.33305,0.33378,0.33322,0.66764,0.33301,0.33338,4
4495,-3.345,3.9293,5.1603,0.3331,0.33362,0.33372,0.66777,0.3335,0.33358,4
4496,-3.0543,3.264,4.4702,0.33374,0.33322,0.33333,0.66706,0.33396,0.3331,4
4497,-3.2011,3.7228,4.9098,0.33331,0.33345,0.33343,0.66721,0.33381,0.33397,4
4498,-3.1862,3.5386,4.7617,0.33393,0.33345,0.33353,0.66795,0.3331,0.33384,4
4499,-3.1706,3.7639,4.9213,0.33356,0.33392,0.33323,0.66749,0.33371,0.3339,4
4500,-3.017,3.1456,4.3586,0.33313,0.33333,0.33378,0.66786,0.33341,0.3335,4
4501,-2.6668,3.9775,4.7888,0.3332,0.33302,0.33389,0.6674,0.33311,0.3334,4
4502,-2.4133,3.5082,4.2581,0.3334,0.33379,0.33326,0.66777,0.33362,0.33348,4
4503,-2.9726,3.9617,4.9529,0.33339,0.33381,0.33376,0.66747,0.3338,0.33369,4
4504,-2.9895,3.647,4.7157,0.33388,0.33326,0.33306,0.66741,0.33357,0.3334,4
4505,-3.1885,3.6509,4.8472,0.33323,0.33382,0.33363,0.6671,0.33348,0.33368,4
4506,-3.0101,3.5458,4.6512,0.33387,0.33338,0.33335,0.66775,0.33334,0.33325,4
4507,-3.007,3.7846,4.8338,0.3331,0.33302,0.33351,0.66762,0.33369,0.33323,4
4508,-3.0409,3.8735,4.9245,0.33305,0.3334,0.33374,0.66725,0.33318,0.33375,4
4509,-3.1335,3.5278,4.7185,0.33363,0.33311,0.33359,0.6676,0.33304,0.3333,4
4510,-3.0926,3.7014,4.8233,0.33386,0.33386,0.33364,0.66737,0.33397,0.33366,4
4511,-2.4581,3.7712,4.5016,0.33333,0.3333,0.33392,0.66778,0.33382,0.33311,4
4512,-2.9598,3.7012,4.7391,0.33387,0.33313,0.33317,0.66776,0.33341,0.33354,4
4513,-2.2681,3.3618,4.0554,0.33348,0.33355,0.33363,0.6677,0.33356,0.33393,4
4514,-2.8191,3.8963,4.8092,0.33359,0.33335,0.3335,0.66706,0.33363,0.33388,4
4515,-2.9902,3.5566,4.6466,0.3333,0.33386,0.33305,0.66715,0.33352,0.33392,4
4516,-2.8159,3.3856,4.4036,0.33341,0.33357,0.33361,0.66797,0.33304,0.33365,4
4517,-3.171,3.6622,4.8443,0.3332,0.33381,0.33314,0.66738,0.33372,0.33376,4
4518,-2.991,3.6276,4.7017,0.33356,0.33368,0.33364,0.66746,0.33315,0.3331,4
4519,-2.6756,3.8953,4.7257,0.33315,0.33363,0.33328,0.66765,0.33377,0.33395,4
4520,-2.8377,3.4211,4.4448,0.33365,0.33315,0.33311,0.66704,0.33311,0.33365,4
4521,-2.5165,4.0255,4.7474,0.33345,0.33391,0.33381,0.66757,0.33335,0.33311,4
4522,-2.9929,3.2309,4.4041,0.33338,0.33329,0.33328,0.66741,0.33312,0.33395,4
4523,-2.2781,3.16,3.8956,0.33383,0.33348,0.33384,0.66794,0.33394,0.33349,4
4524,-2.5573,4.0619,4.7999,0.33309,0.3334,0.33327,0.66749,0.33368,0.33332,4
4525,-2.8919,3.8381,4.8056,0.33343,0.33346,0.33316,0.66748,0.33358,0.33319,4
4526,-2.9936,4.0642,5.0477,0.33357,0.33304,0.33306,0.66709,0.33346,0.33354,4
4527,-2.7502,3.6456,4.5666,0.33354,0.33321,0.33305,0.66791,0.33367,0.33313,4
4528,-2.6051,3.3585,4.2504,0.33332,0.33349,0.33367,0.6672,0.33325,0.33388,4
4529,-2.9393,3.9621,4.9333,0.33338,0.33315,0.33324,0.6673,0.33345,0.33365,4
4530,-2.9299,3.9603,4.9263,0.33395,0.33388,0.33309,0.66789,0.3337,0.33312,4
4531,-2.3988,3.797,4.4913,0.33357,0.33383,0.33396,0.66779,0.33312,0.33386,4
4532,-2.8226,3.627,4.5959,0.33394,0.33374,0.33343,0.66776,0.33341,0.33347,4
4533,-2.0954,3.4743,4.0573,0.33314,0.33356,0.33302,0.66714,0.33325,0.33305,4
4534,-2.2706,4.0986,4.6855,0.33306,0.33338,0.33358,0.66709,0.33349,0.33361,4
4535,-2.1204,4.1944,4.6999,0.33346,0.33312,0.33372,0.66733,0.33335,0.33347,4
4536,-2.7314,3.3746,4.3415,0.33389,0.33344,0.33318,0.66786,0.33325,0.33383,4
4537,-2.4612,3.5539,4.3229,0.33354,0.33354,0.33374,0.66796,0.33363,0.33388,4
4538,-2.9377,4.0957,5.0403,0.33364,0.33356,0.33327,0.66792,0.33364,0.33376,4
4539,-2.7027,3.971,4.8035,0.33374,0.33352,0.33335,0.66797,0.33329,0.33334,4
4540,-2.8116,4.0117,4.8989,0.33343,0.3333,0.33304,0.66702,0.3333,0.33324,4
4541,-2.2782,4.234,4.8080,0.33355,0.33375,0.33373,0.66764,0.33395,0.3334,4
4542,-2.0664,3.7049,4.2422,0.33306,0.33378,0.33381,0.66781,0.33357,0.33341,4
4543,-2.4418,3.609,4.3574,0.33308,0.3332,0.33305,0.66765,0.33321,0.33382,4
4544,-2.1221,3.8994,4.4394,0.3333,0.33319,0.33341,0.66789,0.33384,0.33331,4
4545,-2.2083,4.1506,4.7015,0.33311,0.33321,0.33307,0.6674,0.3337,0.33352,4
4546,-2.7248,3.617,4.5285,0.33344,0.334,0.33316,0.66793,0.33362,0.3332,4
4547,-2.2215,3.4122,4.0716,0.33335,0.33387,0.33396,0.66746,0.33308,0.33306,4
4548,-1.9079,4.1749,4.5902,0.33387,0.33388,0.33348,0.66703,0.33372,0.33322,4
4549,-2.3044,3.9258,4.5522,0.33342,0.33355,0.33318,0.66715,0.33334,0.33356,4
4550,-2.4027,3.4964,4.2424,0.33339,0.33374,0.3336,0.66761,0.33308,0.33355,4
4551,-2.5423,3.3827,4.2315,0.33346,0.33377,0.33312,0.66792,0.33306,0.33338,4
4552,-1.9642,3.6412,4.1372,0.33387,0.33388,0.33354,0.66779,0.33355,0.33315,4
4553,-2.2344,3.5729,4.2140,0.33398,0.33375,0.33329,0.66759,0.33342,0.33378,4
4554,-2.0815,4.059,4.5616,0.33382,0.33319,0.33349,0.66792,0.33398,0.33347,4
4555,-2.0653,3.5147,4.0766,0.33393,0.33333,0.33351,0.66753,0.3339,0.33301,4
4556,-2.0284,3.4756,4.0242,0.33335,0.3331,0.33392,0.66749,0.33368,0.33363,4
4557,-1.8513,3.9021,4.3190,0.33381,0.33347,0.33315,0.66721,0.33373,0.33392,4
4558,-2.5078,3.6065,4.3927,0.33389,0.33352,0.33371,0.66749,0.33333,0.33371,4
4559,-1.9952,3.6726,4.1796,0.33302,0.33311,0.33356,0.66721,0.33331,0.33337,4
4560,-1.8213,3.5019,3.9472,0.33358,0.33367,0.33394,0.6676,0.33323,0.33367,4
4561,-2.5598,3.8752,4.6443,0.33354,0.33338,0.33385,0.6674,0.33335,0.33311,4
4562,-2.1869,4.3276,4.8488,0.33344,0.33326,0.33338,0.66715,0.33347,0.33317,4
4563,-2.2752,3.4789,4.1568,0.33337,0.33357,0.33345,0.66794,0.33337,0.33327,4
4564,-2.5998,3.4542,4.3232,0.33387,0.33354,0.3333,0.66794,0.33348,0.33386,4
4565,-2.1511,4.0017,4.5432,0.33317,0.33354,0.3334,0.66729,0.33381,0.33355,4
4566,-2.5239,3.6695,4.4537,0.33355,0.33394,0.33352,0.667,0.33306,0.33342,4
4567,-1.7918,3.5021,3.9339,0.33342,0.33382,0.33389,0.66797,0.33373,0.33388,4
4568,-2.014,4.24,4.6940,0.33338,0.33367,0.33334,0.66712,0.334,0.33331,4
4569,-1.8161,4.3063,4.6736,0.33355,0.33338,0.33374,0.66787,0.33307,0.33392,4
4570,-1.7954,3.6917,4.1051,0.33374,0.33399,0.33343,0.66746,0.33302,0.33322,4
4571,-1.9896,3.4963,4.0228,0.33319,0.33347,0.3332,0.66784,0.33392,0.33387,4
4572,-1.9455,3.881,4.3413,0.33352,0.33351,0.33304,0.66747,0.33342,0.33398,4
4573,-2.1317,3.99,4.5237,0.33345,0.33332,0.33368,0.66751,0.33386,0.33309,4
4574,-2.2721,4.1414,4.7237,0.33308,0.33328,0.33368,0.66731,0.3334,0.33315,4
4575,-1.6827,4.4257,4.7348,0.33366,0.33389,0.33357,0.66797,0.33358,0.33365,4
4576,-2.2801,4.0499,4.6476,0.33343,0.33332,0.33327,0.66714,0.33321,0.33392,4
4577,-2.3258,4.0279,4.6512,0.33309,0.33385,0.33308,0.6676,0.33304,0.33398,4
4578,-1.8997,4.0135,4.4404,0.33312,0.33318,0.33371,0.66746,0.33368,0.33334,4
4579,-2.0084,3.5759,4.1013,0.33324,0.33308,0.33305,0.66798,0.33327,0.33394,4
4580,-1.6467,3.7829,4.1258,0.33362,0.33382,0.3334,0.66714,0.33394,0.33328,4
4581,-1.5163,4.2302,4.4937,0.33369,0.33354,0.33379,0.66714,0.33384,0.33326,4
4582,-1.863,4.3991,4.7773,0.33321,0.33325,0.33331,0.66791,0.33361,0.33381,4
4583,-1.7847,4.3806,4.7302,0.33311,0.33331,0.33382,0.66793,0.33336,0.33393,4
4584,-1.7698,4.06,4.4290,0.33341,0.33302,0.33385,0.66746,0.33373,0.33344,4
4585,-2.3074,3.8099,4.4541,0.33373,0.33332,0.33326,0.66753,0.33358,0.33304,4
4586,-1.5586,4.3834,4.6522,0.33386,0.33332,0.33375,0.66724,0.33304,0.33389,4
